app_id,car_run_km,engine_volume,prod_year,cylinders,airbags
109530625,48707,2000,2021,4,12
109530629,104760,2000,2020,4,12
109530633,104538,100,2014,4,12
109530637,100621,2000,2018,4,10
109530641,95725,1600,2021,4,12
109530645,35071,2000,2020,4,12
109530649,86309,3600,2016,6,12
109530665,80490,2500,2020,4,12
109530669,135017,2000,2020,4,12
109530673,68760,3000,2021,6,12
109530677,148729,2400,2021,4,12
109530685,117096,2500,2017,4,12
109530689,50932,2000,2016,4,12
109530693,134682,2700,2019,6,12
109530697,51925,2500,2021,4,12
109530701,42982,2000,2024,4,12
109530705,104538,100,2014,4,12
109530709,92551,1500,2016,3,12
109530713,126073,4700,2015,8,12
109530717,157781,2000,2020,4,12
109530721,27098,3000,2022,6,12
109530729,100229,4600,2014,8,12
109530733,83151,2500,2017,4,12
109530737,41074,100,2019,4,12
109530741,45129,100,2023,4,12
109530745,160201,0,2021,0,12
109530749,150000,1600,2002,4,6
109530753,37959,2000,2020,4,12
109530757,21349,2000,2022,4,12
109530761,135279,100,2014,4,12
109530765,63845,100,2022,4,12
109530769,160325,3000,2018,6,12
109530773,44726,2000,2022,4,12
109530777,4321,2900,2023,6,12
109530781,50730,1600,2023,4,12
109530785,155130,3000,2015,6,12
109530789,199227,4600,2014,8,12
109530801,122023,100,2017,4,12
109530805,70974,2000,2020,4,12
109530809,160362,3500,2013,6,12
109530813,36023,2000,2020,4,12
109530817,122007,100,2016,4,12
109530821,102631,3500,2017,6,12
109530825,75547,2500,2020,4,12
109530829,135279,100,2014,4,12
109530833,49568,2000,2020,4,12
109530837,109294,2500,2023,4,12
109530841,164825,4600,2014,8,12
109530845,73109,2500,2022,4,12
109530849,33253,0,2021,0,12
109530853,152084,100,2018,4,12
109530857,2909,2000,2024,4,12
109530861,51983,3500,2018,6,12
109530865,126662,2000,2020,4,12
109530869,100855,2500,2019,4,12
109530873,118343,2000,2017,4,12
109530877,207688,4600,2014,8,12
109530881,121312,100,2016,4,12
109530885,19377,4000,2023,8,12
109530889,111355,100,2017,4,12
109530893,99218,100,2015,4,12
109530897,101944,0,2021,0,12
109530901,35980,100,2023,4,12
109530905,46961,3500,2018,6,12
109530909,2210,2000,2024,4,12
109530913,121312,100,2016,4,12
109530917,141147,100,2018,4,12
109530933,26506,3000,2022,6,12
109530937,180043,1800,2015,4,12
109530941,150570,3000,2015,6,12
109530945,35158,1500,2023,3,12
109530953,113064,2000,2018,4,12
109530957,21074,3500,2024,6,12
109530961,3182,1600,2023,4,12
109530965,45309,0,2021,0,12
109530969,149651,3500,2017,6,12
109530973,120757,2000,2021,4,12
109530977,129633,2500,2021,4,12
109530981,204836,2000,2016,4,12
109530985,177873,3000,2015,6,12
109478861,18500,1800,2013,4,9
109530989,34031,100,2023,4,12
109530993,65360,100,2021,4,12
109530997,84245,2000,2020,4,12
109531001,112200,1600,2013,4,3
109531009,116073,3000,2018,6,12
109531013,53552,100,2023,4,12
109531017,87558,2000,2020,4,12
109531021,95952,2000,2021,4,12
109531025,44691,2000,2023,4,12
109531029,65360,100,2021,4,12
109531033,70245,2400,2022,4,12
109531037,128139,2000,2018,4,12
109531041,167601,3000,2016,6,12
109531045,41697,100,2020,4,12
109531049,87775,3000,2020,6,12
109531057,22501,3000,2022,6,12
109531061,84536,100,2018,4,12
109531065,43338,2000,2022,4,12
109531069,75330,2000,2020,4,12
109531073,171506,2000,2015,4,12
109531077,109346,2000,2016,4,12
109531081,63553,3500,2022,6,12
109531085,131603,3000,2016,6,12
109531089,94054,5600,2019,8,12
109531093,109864,2000,2020,4,12
109531097,119027,2000,2016,4,12
109326505,136000,2000,2019,4,9
109531101,83053,1600,2019,4,12
109531105,87396,2400,2020,4,12
109531109,51645,2000,2022,4,12
109531113,20384,2000,2023,4,12
109531117,140279,100,2013,4,12
109531121,60525,100,2022,4,12
109531125,81297,2000,2022,4,12
109531129,113373,2500,2016,4,12
109531133,9837,2500,2024,4,12
109531137,173101,2000,2016,4,12
109531141,140279,100,2013,4,12
109531145,122510,2000,2021,4,12
109531149,180013,4600,2014,8,12
109531153,113827,2500,2017,4,12
109531157,27790,100,2023,4,12
109531161,145601,3000,2015,6,12
109531165,105579,3500,2018,6,12
109531169,10007,2900,2023,6,12
109531177,168047,2000,2017,4,12
109531181,56000,2500,2021,4,12
109531185,5801,2500,2024,4,12
109531189,103431,2000,2018,4,12
109531193,34170,100,2021,4,12
109531197,192952,4600,2014,8,12
109531201,51721,4000,2021,8,12
109531205,109288,100,2016,4,12
109531209,74231,2000,2021,4,12
109531213,153096,3500,2017,6,12
109531217,45064,100,2023,4,12
109531221,33996,1500,2024,3,12
109531225,36031,2000,2022,4,12
108372829,280000,1500,2003,2,4
109531229,175598,3000,2016,6,12
109531233,47591,3500,2020,6,12
109531237,144956,100,2018,4,12
109531241,83262,2000,2017,4,12
109531245,111772,2500,2015,4,12
109531249,144956,100,2018,4,12
109531253,39710,5600,2022,8,12
109531257,83603,2500,2019,4,12
109531261,41153,1600,2021,4,12
109531265,15575,3000,2023,6,12
109531269,142023,2000,2020,4,12
109531273,60956,100,2020,4,12
109531281,7000,2000,2016,4,10
109531285,92557,6600,2011,12,12
109531289,120705,2000,2021,4,12
109531293,114292,6600,2011,12,12
109531297,153578,2000,2017,4,10
109531305,87059,2000,2021,4,12
109531313,104919,6600,2012,12,12
109531317,165000,1300,2013,3,2
109531321,104906,3000,2019,6,12
109531325,45322,6600,2011,12,12
109531329,5097,2500,2024,4,12
109531333,69779,2000,2021,4,12
109531341,123096,3000,2020,6,12
109531345,95341,6600,2010,12,12
109531349,99040,3000,2020,6,12
109531353,50702,2000,2021,4,12
109531361,66316,6600,2013,12,12
109531365,169820,3000,2016,6,12
109531369,78876,3000,2018,6,12
109531373,58149,2000,2021,4,12
109531381,47014,3000,2022,6,12
109531385,81104,6600,2010,12,12
109531389,1000,2300,2007,4,8
109531393,65793,3000,2018,6,12
109531397,174286,3000,2016,6,12
109531401,32796,3000,2022,6,12
109531405,13476,3000,2022,6,12
109531409,87556,6600,2014,12,12
109531413,91389,3000,2019,6,12
109531417,66981,3000,2022,6,12
109531421,95000,3000,2019,4,12
109531425,123503,3000,2016,6,12
109531433,235000,3000,2004,6,2
109531437,10138,3000,2023,6,12
109531441,88795,6600,2012,12,12
109531453,29972,3000,2023,6,12
109531457,194442,2000,2015,4,12
109531461,110905,6600,2011,12,12
109531465,141366,3000,2016,6,12
109531469,17433,3000,2022,6,12
109531473,100083,3000,2019,6,12
109531477,6752,3000,2023,6,12
109531481,63418,6600,2011,12,12
109531485,160000,1600,2001,4,2
109531489,152010,3000,2016,6,12
109531493,80393,3000,2023,6,12
109531497,103698,3000,2019,6,12
109531501,88472,3000,2023,6,12
109531505,88848,3000,2020,6,12
109531509,21943,3000,2023,6,12
109445673,291578,1300,2009,4,6
109531513,147200,2400,2019,4,6
109531517,75022,3000,2023,6,12
109531521,97024,2000,2022,4,12
109531525,83198,3000,2018,6,12
109531529,75000,1800,2007,4,5
109531537,20667,3000,2022,6,12
109531549,42558,2000,2022,4,12
109531553,76705,3000,2018,6,12
109531557,52498,3000,2022,6,12
109531561,25605,3000,2023,6,12
109531565,77602,2000,2022,4,12
109531569,67756,3000,2019,6,12
109531573,0,2500,2018,4,12
109531577,188800,1400,2017,4,9
109531589,194939,2500,2003,6,8
109531593,84285,3000,2020,6,12
109531597,155389,2000,2017,4,12
109531601,20468,3000,2023,6,12
109040981,118000,2000,2019,4,12
109531609,101072,2000,2022,4,12
109531613,19924,3000,2022,6,12
109531617,96702,3000,2019,6,12
109531621,145326,3000,2017,6,12
109531625,17988,3000,2023,6,12
109531633,72548,3000,2019,6,12
109531637,63323,3000,2023,6,12
109531641,171846,2000,2017,4,12
109531645,153630,2500,2022,4,12
109531649,80718,3000,2019,6,12
109531653,158649,2500,2022,4,12
109531657,172023,2500,2022,4,12
109531665,112541,2000,2017,4,12
109531669,89173,3000,2019,6,12
106540189,100000,2000,2014,4,10
109531673,171881,2500,2022,4,12
109531677,63940,2500,2022,4,12
109531681,162541,3000,2017,6,12
109531689,35409,3000,2020,6,12
109531693,194615,1800,1999,5,4
109531697,178236,2500,2022,4,12
109531705,162251,2500,2022,4,12
109531709,65912,3000,2020,6,12
109531721,28571,3000,2020,6,12
109531725,24920,2500,2022,4,12
109531733,78067,2000,2018,4,5
107714069,80000,2000,2019,4,4
109531737,46569,3000,2020,6,12
109531741,100599,2500,2022,4,12
109531745,68955,3000,2020,6,12
109531749,171921,2500,2022,4,12
109531757,81206,2000,2019,4,12
109531761,299000,2000,2005,4,4
109531769,153807,2000,2014,4,12
109531773,88643,2500,2022,4,12
109531777,108911,2000,2019,4,12
109531781,0,2500,2019,4,12
109531785,125646,2500,2022,4,12
109531789,107700,6600,2012,12,12
109531793,108831,2000,2019,4,12
109531797,143794,2000,2015,4,12
109531801,380000,3200,2000,6,8
109531805,81323,2500,2022,4,12
109531809,109894,6600,2013,12,12
109531813,169873,3000,2019,6,12
109531817,96725,2500,2022,4,12
109531825,118977,3000,2019,6,12
109531829,88599,2500,2022,4,12
109531837,158375,2000,2015,4,12
109531841,151804,2000,2014,4,12
109531845,69573,2500,2022,4,12
109531849,157456,3500,2014,6,12
109531857,104092,2500,2022,4,12
109531865,176113,2000,2016,4,12
109531869,380000,2700,2000,5,8
109531881,157564,2500,2022,4,12
109531885,139164,2000,2015,4,12
109531889,127658,3500,2014,6,12
109531893,32123,2500,2021,4,12
109531901,152855,3500,2014,6,12
108271953,59000,2000,2018,4,10
109531905,146703,3500,2014,6,12
109531909,150096,2000,2018,4,12
109531917,173918,2000,2014,4,12
109531921,154534,2900,2020,6,12
109531925,152148,3500,2014,6,12
109531933,175160,2000,2015,4,12
109531937,102245,2000,2020,4,12
109531941,41793,0,2022,0,12
109531953,147200,2000,2018,6,8
109531957,118712,5500,2017,8,12
109531961,161006,2000,2020,4,12
109531965,147294,2000,2016,4,12
109531969,40348,0,2022,0,12
109531973,131334,3500,2014,6,12
109531977,117708,5500,2017,8,12
109531981,77214,2000,2020,4,12
109531989,159049,2000,2016,4,12
109531993,110000,2400,2017,4,4
109531997,117495,5500,2017,8,12
109532001,56958,0,2022,0,12
109532005,118670,3500,2014,6,12
109532009,220800,1500,2015,4,9
109532013,86274,2000,2020,4,12
109532017,135968,2000,2015,4,12
109532025,44643,0,2022,0,12
109532029,127143,5500,2018,8,12
109532033,110144,3500,2014,6,12
109532037,196359,6700,2004,12,12
109532041,175043,2000,2014,4,12
109532045,30720,0,2022,0,12
109532049,121905,5500,2017,8,12
109532053,241600,2500,2013,6,6
109532057,70979,6700,2004,12,12
109532069,138369,3500,2014,6,12
109532077,119675,3500,2014,6,12
109272613,150000,1800,2015,4,12
109532081,154793,2000,2015,4,12
109532089,113289,5500,2018,8,12
109532097,131032,2000,2014,4,12
109532101,128428,3500,2014,6,12
109532105,114131,5500,2018,8,12
109532109,175493,1500,2018,4,12
109532113,129614,2000,2014,4,12
109532117,135540,3500,2014,6,12
109532121,79870,2000,2021,4,12
109532125,79618,5500,2017,8,12
108743725,175000,2500,2015,6,12
109532129,135313,2000,2018,4,12
109532133,88729,5500,2018,8,12
109532141,74010,5500,2018,8,12
109532149,251152,3500,2011,6,9
109532153,102126,5500,2019,8,12
109532157,76400,2500,2018,4,10
109532161,67200,2500,2021,4,9
109532173,73167,5500,2019,8,12
109532177,54900,2000,2021,4,12
109532181,106687,4000,2021,8,12
109532185,107717,4000,2021,8,12
109532189,119510,2000,2021,4,12
109532197,77719,2000,2021,4,12
109532201,52734,5500,2019,8,12
109532205,39435,2700,2020,4,12
109532209,110945,3000,2021,6,12
109532213,76943,4000,2021,8,12
109532221,100847,4000,2021,8,12
109532225,68348,6700,2019,12,12
109532237,78507,4000,2021,8,12
109532245,74924,6700,2019,12,12
109531945,112000,4000,2000,6,2
109532249,76538,4000,2021,8,12
109532257,58889,4000,2022,8,12
109532261,98716,6600,2014,12,12
109532265,124800,2000,2011,4,6
109532269,41206,2000,2022,4,12
109532273,59000,2500,2022,4,12
109532277,50947,4000,2022,8,12
109532281,82863,6600,2014,12,12
109532285,82541,2000,2022,4,12
109532289,42453,4000,2022,8,12
109532293,47552,2000,2022,4,12
109532297,171968,3000,2021,6,12
109532301,17504,4000,2022,8,12
109532313,38065,2000,2022,4,12
109532317,26366,4000,2022,8,12
109532329,56570,2000,2022,4,12
109436913,270000,5000,2002,8,9
109532349,32850,2000,2023,4,12
109532353,141432,3000,2016,6,12
109532357,62255,2000,2023,4,12
109532361,119226,4000,2020,8,12
109532369,168765,3000,2018,6,12
109532373,53592,2000,2023,4,12
109532377,73587,4000,2020,8,12
109532381,98086,4000,2020,8,12
109532385,7708,2000,2023,4,12
109532389,168000,2000,2015,4,10
109532393,74898,4000,2020,8,12
109532397,270000,2700,2007,6,10
109532401,66401,4000,2020,8,12
109532405,26571,2000,2023,4,12
109532409,72387,4000,2020,8,12
109532413,79536,4000,2020,8,12
109532421,48294,6700,2020,12,12
109532425,36223,6700,2004,12,12
109532429,36701,4000,2020,8,12
109532441,37706,4000,2020,8,12
109532445,143368,2500,2023,4,12
109532449,28096,4000,2023,8,12
109532453,29576,6700,2019,12,12
109532457,115856,3000,2016,6,12
109532461,31570,4000,2023,8,12
109532469,82606,2500,2023,4,12
109532473,49711,6700,2019,12,12
109532481,235302,6200,2016,8,12
109532489,58385,6700,2019,12,12
109532493,52916,2500,2023,4,12
109532497,0,2500,2018,4,12
109532505,21113,4000,2024,8,12
109532509,117473,6600,2015,12,12
109532513,64947,6700,2019,12,12
109532517,42971,2500,2023,4,12
109532521,12667,2000,2024,4,12
109532525,9848,4000,2024,8,12
109532529,59069,6700,2019,12,12
109532541,6928,2000,2024,4,12
109532545,43496,2500,2023,4,12
109532549,103276,6700,2021,12,12
109532553,18685,4000,2023,8,12
109532557,62301,2000,2014,4,12
109532561,212000,2400,2008,4,8
109532565,8220,2000,2024,4,12
109532569,1000,1800,2015,4,8
109532573,69063,2500,2023,4,12
109532577,19711,4000,2024,8,12
109532581,100000,2200,2001,4,9
109532585,32609,6700,2019,12,12
109532589,138586,2000,2021,4,12
109532593,10004,2000,2024,4,12
109532597,102179,2000,2020,4,12
109532601,22073,4000,2024,8,12
109532605,42088,2500,2023,4,12
109532613,15110,2000,2024,4,12
109532617,62323,6700,2019,12,12
109532621,25687,4000,2024,8,12
109532637,88121,2500,2023,4,12
109532641,134142,3000,2016,6,12
109532645,16308,6700,2019,12,12
109239681,151712,2000,2017,4,8
109532649,25075,6200,2017,8,12
109532653,11761,4000,2024,8,12
109532657,113930,5200,2015,10,12
109532661,235000,2200,2006,4,3
109532665,107350,6700,2020,12,12
109532669,42054,2500,2023,4,12
109532673,144884,3000,2017,6,12
109532677,101000,2000,2018,4,6
109532681,12984,4000,2024,8,12
109532685,65581,5200,2017,10,12
109532689,46704,6700,2020,12,12
109532693,40717,2500,2023,4,12
109532697,153416,3000,2016,6,12
109532701,35797,6700,2019,12,12
109532709,104142,3000,2016,6,12
109532717,107000,2500,2020,4,8
109532725,9896,4000,2024,8,12
109532729,34830,2500,2023,4,12
109532733,73587,4000,2020,8,12
109532737,27385,6700,2020,12,12
105959281,41600,3000,2020,6,10
109532741,112557,3000,2016,6,12
109532745,115686,3600,2018,6,12
109532749,74898,4000,2020,8,12
109532753,54284,2500,2023,4,12
109532757,62181,6700,2019,12,12
109532765,99981,3000,2016,6,12
109532769,314942,6200,2016,8,12
109532773,35433,2500,2023,4,12
109532777,55413,6700,2020,12,12
109532781,111413,3000,2017,6,12
109532785,85542,2000,2019,4,12
109532789,33254,2500,2023,4,12
109532793,1000,2000,2020,4,12
109239477,49600,1500,2014,4,6
109532797,51360,6700,2020,12,12
109532805,101587,2000,2019,4,12
109532809,73577,3000,2016,6,12
109532813,130835,2000,2019,4,12
109532817,35547,2500,2023,4,12
109532821,124834,3000,2016,6,12
109532825,133059,2000,2020,4,12
109532829,0,2500,2024,4,12
109532833,136489,2000,2019,4,12
109532837,119315,4700,2017,8,12
109532845,118835,2000,2019,4,12
109532853,152447,2000,2020,4,12
109532861,66071,2500,2023,4,12
109532865,114932,2000,2019,4,12
109532869,121291,4700,2017,8,12
109532873,160449,2000,2020,4,12
109471221,150400,2000,2016,8,6
109532877,90416,4700,2017,8,12
109532881,83400,2500,2023,4,12
109532885,121870,2000,2019,4,12
109532897,168821,2000,2020,4,12
109532901,168000,2500,2005,4,10
109532905,42672,2500,2023,4,12
109532909,103635,2000,2019,4,12
109532917,127228,2000,2020,4,12
109532925,197250,2000,2000,4,8
109532929,118105,4700,2019,8,12
109532933,47272,2500,2023,4,12
109532937,106490,2000,2019,4,12
109532941,57933,2000,2021,4,12
109532945,43830,3000,2019,6,12
109532949,122980,4700,2018,8,12
109532957,155842,2500,2023,4,12
109532961,23148,3000,2019,6,12
109532969,85317,2000,2019,4,12
109532973,63373,3000,2019,6,12
109532977,110480,4700,2018,8,12
109532981,128892,2000,2020,4,12
109532985,145532,2000,2020,4,12
109532989,70533,3000,2019,6,12
109532997,90942,4700,2019,8,12
109533001,33877,3000,2019,6,12
109533005,47475,3000,2019,6,12
109533009,106741,2000,2020,4,12
109533017,59973,4700,2018,8,12
109533021,0,50,2023,1,0
109533025,66131,3000,2019,6,12
109533029,0,2500,2024,4,12
109533033,114020,2000,2020,4,12
109533041,60334,4700,2018,8,12
109533045,24942,3000,2019,6,12
109533053,116285,2000,2021,4,12
109533057,68535,0,2023,0,12
109533065,55200,3500,2016,6,12
109533069,69026,4700,2018,8,12
109533073,29301,3000,2019,6,12
109533077,113000,2000,2018,4,9
109533081,70956,2000,2020,4,12
109533085,36780,0,2023,0,12
109533089,53697,4700,2019,8,12
109533097,50490,3000,2019,6,12
109533101,91568,2500,2014,4,7
109533109,93402,2000,2020,4,12
109533113,57587,0,2023,0,12
109533121,98745,2000,2021,4,12
109533125,201000,2000,2013,4,9
109533129,82245,4700,2017,8,12
109533133,60326,0,2023,0,12
109533141,150674,2000,2021,4,12
109533145,17134,0,2023,0,12
109533153,64326,2500,2016,4,12
109533157,147421,2000,2020,4,12
109533165,33013,3000,2020,6,12
109533173,181440,2500,2014,4,8
109533177,150968,3600,2018,6,12
109533181,48334,3000,2020,6,12
109533185,0,2500,2018,4,12
109533189,54546,2000,2021,4,12
109533193,117304,3000,2017,6,12
109533201,69452,3000,2020,6,12
109533217,22976,3000,2020,6,12
109533221,66638,3000,2017,0,12
109533225,62323,3000,2020,6,12
109533237,20000,1300,2005,4,4
109533241,93087,3000,2017,6,12
109533245,74165,3000,2020,6,12
109533249,22508,3000,2016,6,12
109533253,114414,4000,2017,8,12
109533257,20394,3000,2020,6,12
109533261,6712,0,2024,0,12
109533265,60762,3000,2016,6,12
109533273,72506,2000,2019,4,12
109533277,65180,4000,2017,8,12
109533281,14833,3000,2020,6,12
109533285,12788,3000,2016,6,12
109456313,60000,100,2021,4,12
109457037,63000,2000,2016,4,12
109097913,143095,1500,2008,4,9
105157709,199000,3000,2016,6,12
106053689,106000,1600,2013,4,8
107505365,212000,3000,2016,4,12
108815553,68000,2000,2015,6,9
109533289,3449,0,2024,0,12
109533293,48778,4000,2017,8,12
109533297,24545,3000,2020,6,12
109533301,308800,1800,2011,4,8
109533305,14834,3000,2016,6,12
109533309,18054,0,2024,0,12
109533317,97106,4000,2017,8,12
109533321,24862,3000,2020,6,12
109533325,165610,2000,2017,4,12
109533333,76454,4000,2018,8,12
109533337,70400,1600,2018,4,12
109533341,81230,4000,2020,8,12
107957797,118000,2000,2016,4,12
109533345,24889,4000,2017,8,12
96485462,80100,2000,2018,4,9
109533349,136062,2500,2016,4,12
109533353,69470,4000,2019,8,12
108964997,18000,3600,2018,6,9
107803761,70000,3000,2015,6,12
109533365,44331,4000,2017,8,12
109533373,142870,2000,2017,4,12
109533377,175000,3000,2015,6,12
109533381,36907,4000,2020,8,12
109333741,108000,3000,2016,6,12
109533385,91000,2300,2017,4,6
109533389,6744,3000,2021,6,12
109533393,59780,3000,2021,6,12
108805417,25600,2400,2022,4,9
109533401,50344,3000,2021,6,12
109533405,82182,2500,2023,4,12
109533409,67200,2000,2018,4,12
109533417,58368,3000,2021,6,12
109533421,24239,2000,2023,4,12
109533425,29673,3000,2021,6,12
109533429,0,2500,2021,4,12
109533433,56215,2000,2023,4,12
109533437,22530,3000,2021,6,12
109533453,37401,2000,2023,4,12
109533457,12130,3000,2021,6,12
109533461,138677,2500,2015,4,7
109533465,138409,3000,2018,6,12
109533469,7226,3000,2021,6,12
109533473,14936,2000,2023,4,12
109533481,208000,1800,2015,4,9
109533485,12289,2000,2023,4,12
108876589,171000,2000,2014,4,9
109533489,31576,3000,2021,6,12
109533501,44784,3000,2021,6,12
109533509,243000,2000,2005,2,2
109533513,5584,2000,2024,4,12
109533517,12339,2000,2024,4,12
109533521,8241,3000,2022,6,12
109533525,16046,2900,2024,6,12
109533533,34727,3000,2022,6,12
109533537,0,2000,2023,4,12
109533541,757,2000,2024,4,12
109533545,4881,3000,2022,6,12
109533549,239509,5700,2014,8,12
109533557,165646,5700,2016,8,12
109533561,2696,2000,2024,4,12
109533565,180000,2400,2007,4,9
109533569,22123,3000,2022,6,12
109533573,160713,5700,2016,8,12
109533577,90000,3200,2013,6,6
109246713,128000,2500,2017,4,8
109533581,168303,5700,2016,8,12
109533585,353537,5700,2014,8,12
109533593,290926,5700,2014,8,12
109533601,34511,3000,2022,6,12
105772893,97000,1500,2016,4,2
109533609,227942,5700,2014,8,12
109533613,20936,3000,2022,6,12
109533617,71542,5500,2017,8,12
109533621,236790,5700,2014,8,12
109533625,10534,3000,2022,6,12
109533633,22270,3000,2022,6,12
109533637,0,1600,2024,4,0
109533641,120544,5500,2017,8,12
101519971,97000,1500,2016,4,2
109533649,92726,3500,2018,6,12
109533657,159538,5700,2017,8,12
109533665,128679,5500,2019,8,12
109533669,114111,5500,2018,8,12
109533673,157397,5700,2017,8,12
109533681,0,2000,2016,4,12
109533685,69542,5700,2020,8,12
109533689,131767,5700,2020,8,12
109533693,108834,5500,2018,8,12
109533701,144990,5700,2017,8,12
109533705,45248,5500,2016,8,12
109533713,73320,5700,2020,8,12
109533717,268802,3000,2016,6,12
109533721,133807,0,2019,0,12
109533725,101367,5500,2019,8,12
109533729,165342,0,2019,0,12
109533733,240902,3000,2016,6,12
109533737,90560,0,2019,0,12
109533741,1393181,2000,2016,4,12
109533749,89194,0,2019,0,12
109533753,69558,5500,2017,8,12
109533757,192584,3500,2013,6,9
109533761,11000,2500,2009,4,9
109533765,227041,5700,2018,8,12
109533769,175633,2000,2016,4,12
109533773,102446,5500,2018,8,12
109533777,199083,3000,2016,6,12
109533781,49674,5500,2016,8,12
109533785,125000,2400,2015,4,12
109533789,67139,2000,2017,4,10
109533793,91116,5500,2019,8,12
109533797,135053,2000,2016,4,7
109533801,244800,2000,2016,4,12
109533805,227041,5700,2018,8,12
109533809,130329,5700,2018,8,12
109533813,27433,5500,2017,8,12
109533817,130329,5700,2018,8,12
109533821,109225,5700,2018,8,12
109533825,109225,5700,2018,8,12
109533829,77801,5500,2018,8,12
108933493,152000,2000,2015,4,9
109533833,93201,5700,2018,8,12
109533837,93201,5700,2018,8,12
109533841,67104,5500,2018,8,12
109533845,74795,5700,2018,8,12
109533849,74795,5700,2018,8,12
109533857,365325,5700,2017,8,12
109533865,53,2500,2022,4,9
109533869,74014,5500,2018,8,12
109533877,82931,5500,2019,8,12
109533881,203488,3000,2017,6,12
109533885,78945,5500,2019,8,12
109533889,131841,0,2020,0,12
109533893,246000,2000,2015,6,9
109533901,23335,3000,2023,6,12
106948717,140000,3000,2011,6,7
109533905,82329,0,2020,0,12
109533909,224632,3000,2017,6,12
108899145,261000,1800,2008,4,9
109533913,75618,5500,2019,8,12
109533917,75618,0,2020,0,12
109533921,119611,0,2020,0,12
109533925,7982,3000,2023,6,12
109533929,194848,3000,2017,6,12
109533933,82775,5500,2019,8,12
109533937,97318,0,2020,0,12
108360749,90240,2500,2021,4,9
109533941,10022,3000,2023,6,12
109533945,37560,5500,2018,8,12
109533949,134110,2000,2017,4,12
108907997,80160,2400,2021,4,12
109533953,11974,3000,2023,6,12
109533957,120274,2000,2018,4,10
109533961,27521,5500,2017,8,12
105186297,89600,3500,2017,6,12
109533965,55027,5500,2019,8,12
109533969,6183,3000,2023,6,12
109533973,3473,2400,2024,4,12
108663629,272000,3500,2014,6,10
109533985,160201,0,2021,0,12
109533989,4278,3000,2023,6,12
109533993,67359,4000,2021,8,12
109533997,33253,0,2021,0,12
109534001,228510,5300,2015,8,12
109534005,239747,5700,2015,8,12
109534009,5327,2400,2024,4,12
109534013,101944,0,2021,0,12
109534017,5932,3000,2023,6,12
109534025,44590,4000,2021,8,12
109534029,45309,0,2021,0,12
109534033,775,2400,2024,4,12
109534037,5148,3000,2023,6,12
109534041,15700,5500,2017,8,12
109534045,68700,2500,2016,4,9
109534049,479,2400,2024,4,12
109534053,249531,5700,2015,8,12
109534057,100000,2200,1999,6,6
109534061,37111,4000,2021,8,12
109534065,9705,3000,2023,6,12
109534069,225485,5700,2015,8,12
109534073,1435,2400,2024,4,12
109534081,141000,2000,2015,4,9
109534085,31499,4000,2021,8,12
109534089,21208,3000,2023,6,12
109534093,155310,5700,2015,8,12
109534097,109,2400,2024,4,12
109534101,160555,5700,2015,8,12
109534105,79220,3000,2019,6,12
109534109,33983,4000,2021,8,12
109534113,3319,2400,2024,4,12
109534117,81254,3000,2018,6,12
109534121,108900,4400,2015,8,12
109534125,13000,2500,2021,4,8
109534129,165646,5700,2016,8,12
109534133,105598,3000,2018,6,12
109534137,61244,4000,2021,8,12
109534141,38,2400,2024,4,12
109534145,160713,5700,2016,8,12
109534149,168303,5700,2016,8,12
109534153,81190,4000,2021,8,12
109534157,105910,3000,2018,6,12
109534161,148,2400,2024,4,12
109534165,290370,4000,2016,6,12
109534169,96733,4000,2021,8,12
109534173,84055,4000,2021,8,12
109534177,18981,100,2022,6,10
109534181,9969,2400,2024,4,12
109534189,64112,4000,2021,8,12
109534193,154,3000,2024,6,12
109534197,20971,0,2021,8,12
109534201,136420,2000,2018,4,12
109534209,5684,3000,2024,6,12
109534213,239,2400,2024,4,12
109534217,29372,4000,2022,8,12
109534221,482,3000,2024,6,12
109534225,275000,2500,2003,6,9
109534229,159239,4400,2018,8,12
109534233,152,2400,2024,4,12
109534245,1398,3000,2024,6,12
109534249,147614,3000,2018,6,12
109534253,5607,2400,2024,4,12
109534257,26394,4000,2021,8,12
108741129,150000,2000,2015,4,10
109534261,4780,3000,2024,6,12
109534265,260000,3000,2012,6,10
109534269,174973,2000,2018,4,12
109534273,144235,2000,2017,4,7
109534285,149669,3000,2018,6,12
109450997,138000,3000,2014,6,9
109534289,144,3000,2024,0,12
109534293,0,1600,2024,4,0
109534297,173328,1800,2019,4,12
109534301,14328,4000,2021,8,12
109534305,24704,4000,2022,8,12
109534309,6934,3000,2024,6,12
109534313,20210,4000,2022,8,12
109534321,144,3000,2024,6,12
109534325,146669,1800,2017,4,6
109534329,17884,4000,2022,8,12
109534333,152766,3000,2019,6,12
109534337,144,3000,2024,6,12
109534341,33480,4000,2022,8,12
109534345,163028,3000,2019,6,12
109534349,130969,3000,2019,6,12
109534353,30921,4000,2022,8,12
109534357,96,3000,2024,6,12
109534361,0,1600,2004,4,7
109534365,35076,4000,2022,8,12
109534369,134866,3000,2019,6,12
109534373,144,3000,2024,6,12
109534377,27317,4000,2023,8,12
109534381,174356,3000,2019,6,12
109534385,3303,3000,2024,6,12
109534389,208229,1600,2018,4,8
109534393,160,3000,2024,6,12
109534397,2315,3000,2024,6,12
109534401,233000,1300,2015,4,2
109534405,1237,3000,2024,6,12
109534413,235200,2000,2012,4,3
109534417,3137,3000,2024,6,12
